category,title,brdBltNo,url,question,answer,related_basis
심사/평가,상급종합병원 절대평가 지정기준,47428,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011200&brdScnBltNo=4&brdBltNo=47428,5기 상급종합병원 절대평가 지정기준은 무엇입니까?,"- 상급종합병원 절대평가 지정기준은 아래 표와 같습니다 . 영역 지정·평가 기준 1. 진료기능 필수진료과목(9개)을 포함한 20개 이상 전문과목을 갖추고 진료과목마다 전속전문의 1인 이상 배치 중앙, 권역 또는 지역응급의료센터 지정 2. 교육기능 레지던트 수련병원으로 지정 받은 기관인지 여부 3. 인력 (의사) 연평균 1일 입원환자 10명당 1인 이상 (간호사) 연평균 1일 입원환자 2.3명당 1인 이상 4. 시설 성인ㆍ소아 및 신생아 중환자실을 설치, 시설규격 준수 (「의료법 시행규칙」[별표4] 제2호 참고) 성인ㆍ소아 및 신생아 중환자실에 세부기준을 충족하는 전담전문의 각각 1명 이상 배치, 전담간호사 기준 충족 병문안객 관리 규정이 포함된 운영체계, 통제시설 및 보안인력 구비 진료 등에 관한 정보협력체계 구축을 위한 세부기준 충족, 전담인력 총 6인(의료인 3인 이상) 5. 장비 특수의료장비(CT, MRI, Mammo)는 품질검사기관 검사결과 ‘적합’ 6. 환자구성상태 전체 입원환자 중 전문질병군 환자 34% 이상 전체 입원환자 중 단순진료질병군 환자 12% 이하 전체 외래환자 중 의원중점 외래질병환자 7% 이하 7. 의료서비스 수준 의료법 제58조의3제2항에 따른 의료기관 인증 또는 조건부인증을 받은 기관 - 자세한 지표내용은 e- 평가시스템 https://aq.hira.or.kr → 알림방 → 지정평가알림방에서 확인하실 수 있습니다 . [관련 근거] - 「 의료법 」 제 3 조의 4 - 「 상급종합병원의 지정 및 평가에 관한 규칙 」 - 「 상급종합병원의 지정 및 평가규정 」",
심사/평가,상급종합병원 지정방법,47427,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011200&brdScnBltNo=4&brdBltNo=47427,상급종합병원은 어떻게 지정되나요?,"상급종합병원은 ➀ 절대평가 ( 진료기능 , 교육기능 , 인력 ‧ 시설 ‧ 장비 , 환자구성상태 , 의료서비스 수준 ) + ➁ 상대평가 + ③ 가 · 감점을 통해 평가하며 , 평가점수에 따라 진료권역별로 적정 소요병상수를 산출하여 지정합니다 . [관련 근거] - 「 의료법 」 제 3 조의 4 - 「 상급종합병원의 지정 및 평가에 관한 규칙 」 - 「 상급종합병원의 지정 및 평가규정 」",
심사/평가,폐렴 6차 적정성 평가 지표,47426,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011200&brdScnBltNo=4&brdBltNo=47426,폐렴 6 차 평가기준은 어디에서 확인할 수 있나요 ?,- 폐렴 6 차 평가기준은 e- 평가시스템 ( https://aq.hira.or.kr ) 의 다음의 경로에서 확인 가능합니다 . · 지표정의 및 산출기준 > 적정성평가 > 평가수행 > 폐렴 · 알림방 > 적정성평가 > 평가알림방 > 2023 년 (6 차 ) 폐렴 적정성평가 세부시행계획 안내 [관련 근거] 2023 년 (6 차 ) 폐렴 적정성평가 세부시행계획,
심사/평가,정신건강 입원영역 적정성 평가지표,47425,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011200&brdScnBltNo=4&brdBltNo=47425,정신건강 입원영역 3차 평가기준은 어디에서 확인할 수 있나요?,정신건강 입원영역 3 차 평가기준은 e- 평가시스템 ( https://aq.hira.or.kr) 의 다음의 경로에서 확인 가능합니다 . · 지표정의 및 산출기준 > 적정성평가 > 평가수행 > 정신건강 입원영역 · 알림방 > 적정성평가 > 평가알림방 >2023 년 (3 차 ) 정신건강 입원영역 세부시행계획 안내 [관련 근거] 2023 년 (3 차 ) 정신건강 입원영역 적정성 평가 세부시행계획,
심사/평가,의료급여 정신과 적정성 평가대상,47409,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011200&brdScnBltNo=4&brdBltNo=47409,의료급여 정신과 2 주기 3 차 평가대상은 어떻게 되나요 ?,"의료급여 정신과 적정성평가는 의료급여 정신과 일당 정액수가를 산정하는 입원환자를 대상으로 평가합니다 . 2 주기 2 차 기준 평가대상이 10 건 미만인 경우 평가대상 제외됐었으나 , 2 주기 3 차 평가부터는 평가대상 10 건 미만인 기관도 포함하여 평가합니다 . [관련 근거] 2023 년 (2 주기 3 차 ) 의료급여 정신과 적정성평가 세부시행계획",
심사/평가,의료급여 정신과 적정성 평가지표,47408,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011200&brdScnBltNo=4&brdBltNo=47408,의료급여 정신과 2 주기 3 차 평가기준은 어디에서 확인할 수 있나요 ?,의료급여 정신과 2 주기 3 차 평가기준은 e- 평가시스템 ( https://aq.hira.or.kr ) 의 다음의 경로에서 확인 가능합니다 . · 지표정의 및 산출기준 > 적정성평가 > 평가수행 > 의료급여 정신과 · 알림방 > 적정성평가 > 평가알림방 >2023 년 (2 주기 3 차 ) 의료급여 정신과 적정성평가 세부시행계획 안내 [관련 근거] 2023 년 (2 주기 3 차 ) 의료급여 정신과 적정성평가 세부시행계획,
심사/평가,요양병원 입원급여 적정성 평가결과 질지원금의 정의,47406,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011200&brdScnBltNo=4&brdBltNo=47406,요양병원 입원급여 적정성 평가결과 관련 질지원금은 무엇인가요 ?,"- 요양병원 입원급여 적정성 평가연계 질지원금 은 ‘ 요양병원 입원 급여 적정성 평가 ’ 결과에 따라 요양병원 입원료 소점점수를 별도 산정하는 것입니다 . - ‘ 요양병원 입원급여 적정성 평가 ’ 결과 종합점수 상위 10% 이하인 경우 요양병원입원료 소정점수의 20%( 코드는 의 · 치과 AB003, 한의과 15003) , 상위 10% 초과하고 상위 30% 이하인 경우 요양 병 원 입원료 소정점수의 10%( 코드는 의 · 치과 AB004, 한의과 15004), 평가결과가 1~4 등급이며 직전 평가대비 종합점수가 5 점 이상 향상된 경우 요양병원입원료 소정점수의 5%( 코드는 의 · 치과 AB005, 한 의과 15005) 를 별도산정 할 수 있습니다 . - 요양병원 입원급여 적정성 평가연계 질지원금은 평가결과 발표 익월부터 다음 평가 결과 발표 월까지 산정하되 , 의료기관평가 인증원에서 실시하는 의료기관 인증결과 ‘ 인증 ’ 또는 ‘ 조건부인증 ’ 등급이 유효한 기관에 한하여 산정합니다 . [관련 근거] 「 건강보험 행위 급여 · 비급여 목록표 및 급여 상대가치점수 」 ( 보건복지부 고시 제 2021-59 호 , 2021.02.25.)",
심사/평가,심판청구 재결(결정) 문의,47384,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011200&brdScnBltNo=4&brdBltNo=47384,심판청구 재결 ( 결정 ) 결과가 알고 싶습니다 . 어디로 문의하면 되나요 ?,건강보험분쟁조정위원회가 심판청구에 대한 심리 ‧ 의결을 하고 있습니다 . 따라서 관련 문의는 건강보험분쟁 조정위원회사무국으로 문의 부탁드립니다 . [관련 근거] - 국민건강보험법 제 89 조 ( 건강보험분쟁조정위원회 ) - 국민건강보험법 시행령 제 60 조 ( 심판청구 결정의 통지 ),
심사/평가,심판청구 담당 본원‧본부 구분,47383,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011200&brdScnBltNo=4&brdBltNo=47383,심판청구 접수 ‧ 처리 관련 문의사항이 있습니다 . 건강보험심사평가원 본원으로 문의하면 되나요 ?,"현재 상급종합병원에서 제기한 심판청구는 본원에서 접수 ‧ 처리하고 , 종합병원 이하 요양기관에서 제기한 심판청구는 요양 ( 의료 ) 급여비용 심사를 담당하였던 각 본부에서 접수 ‧ 처리하고 있습니다 . 이에 따라 요양기관 종별 및 관할 본부 확인 후 문의하시기 바랍니다 .",
심사/평가,수혈 적정성 평가의 대상기간 및 평가대상,47354,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011200&brdScnBltNo=4&brdBltNo=47354,수혈 적정성 평가의 대상기간 및 평가대상은 어떻게 되나요?,"수혈 2 차 평가는 23 년 3 월부터 8 월까지 입 ․ 퇴원이 이루어진 만 18 세 이상의 입원환자를 대상으로 합니다 . 다만 , 전체 지표 중 일부 지표의 경우 적혈구제제 수혈 환자나 평가대상 수술 * 을 실시한 환자를 대상으로 평가합니다 . * 평가대상 수술 - 슬관절전치환술 [ 단측 ]( 수가코드 : N2072) - 척추고정술 [ 후방고정 , 요추 ]( 수가코드 : N0469, N2470)-1, 2 level( 분절 ) ( 단 , 2 level 은 평가대상이 아닌 모니터링 대상 ) 지표 번호 지표명 평가대상 공통 평가대상 지표별 평가대상 1 수혈 체크리스트 보유 유무 만 18세 이상 건강보험ㆍ의료급여 의과 입원 환자 적혈구제제 수혈을 실시한 병원, 종합병원, 상급종합병원 2 비예기항체선별검사 실시율 적혈구 제제 수혈을 실시한 환자 3 수혈 전 혈액검사에 따른 수혈률 평가대상 수술을 실시한 환자 중 적혈구 제제 수혈을 실시한 환자 4 수술 환자 수혈률 평가대상 수술을 실시한 환자 5 수혈관리 수행률 적혈구제제 수혈을 실시한 병원, 종합병원, 상급종합병원 6 수술 전 빈혈 교정률 평가대상 수술을 실시한 환자 중 철결핍성 빈혈*이 확인된 환자 *철 결핍성 빈혈(D50) 또는 Hb 10g/dl 이하 7 한 단위 수혈률 적혈구제제 수혈을 실시한 환자 8 수혈량 지표 병원, 종합병원, 상급종합병원 [관련 근거] 2023 년 (2 차 ) 수혈 적정성 평가 세부시행계획",
심사/평가,산정특례 코드누락 등 정산의 소멸시효,47352,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011200&brdScnBltNo=4&brdBltNo=47352,"산정특례 코드 누락 , 본인부담 상한제 등 본인부담금 정산 관련 소멸시효가 언제까지입니까 ? ※ 주요 산정특례코드 누락 관련 정산코드 (V193, V001, F015 등 ) ※ 지원금 정산 H: 희귀난치지원금 G: 긴급의료지원금 F008~F010: 결핵지원금",요양기관의 본인부담 산정특례와 관련하여 민원편의 제고 및 보 장성 강화를 위하여 2009.7.1. 부터 국민건강보험법 제 91 조의 제 1 항 제 4 호의 “ 보험급여 비용을 받을 권리 ” 를 적용하여 정산요청 가능 시기를 90 일에서 3 년으로 연장하여 요양급여비용의 청구권과 동일 하게 3 년 내 신청 ( 영수증 등 증빙서류 첨부 ) 가능합니다 . [관련 근거] - 국민건강보험법 제 87 조 ( 이의신청 ) - 국민건강보험법 제 91 조 ( 시효 ) - 의료급여법 제 30 조 ( 이의신청 ) - 의료급여법 제 31 조 ( 소멸시효 ),
심사/평가,피보험자 자격 변경시 환수 청구 문의,47351,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011200&brdScnBltNo=4&brdBltNo=47351,진료비 청구 후 피보험자가 건강보험에서 건강보험 차상위로 자격이 변경되었는데 환수 요청한 후 재청구해야 하나요 ?,"진료비 청구 후 피보험자 자격 종별이 변경 된 경우에는 환수 후 재청구해야합니다 . 다만 , 해당 건은 보험자 종별이 동일한 건강 보험 내에서 자격이 변경되었으므로 정산 요청하시면 됩니다 . [ 참고 ] 피보험자 자격 변경시 정산 요청 사례 - 의료급여 2 종 ↔ 의료급여 1 종 - 건강보험 정상 ↔ 건강보험 차상위 (C,E,F) [관련 근거] - 국민건강보험법 제 87조 - 의료급여법 제 30 조",
심사/평가,전문병원 지정기관 조회,47299,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011200&brdScnBltNo=4&brdBltNo=47299,전문병원 지정현황을 어디에서 볼 수 있나요?,건강보험심사평가원 홈페이지에서 전문병원으로 지정된 기관목록을 조회할 수 있습니다. - 홈페이지( www.hira.or.kr ) > 병원·약국찾기 > HIRA 건강지도 > 전문병원 찾기(유형선택 > 검색),"1. 의료법 제3조의 5 2. 전문병원의 지정 및 평가 등에 관한 규칙 3. 전문병원의 지정및 평가 등에 관한 규칙, 전문병원의 지정등에 관한 고시"
심사/평가,전문병원 지정기준,47298,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011200&brdScnBltNo=4&brdBltNo=47298,전문병원 지정기준은 무엇인가요?,"전문병원의 지정기준은 총 7가지 항목으로 환자구성비율, 진료량, 필수진료과목, 의료인력, 병상, 의료질, 의료서비스수준(의료기관인증)입니다.","1. 의료법 제3조의 5 2. 전문병원의 지정 및 평가 등에 관한 규칙 3. 전문병원의 지정및 평가 등에 관한 규칙, 전문병원의 지정등에 관한 고시"
심사/평가,전문병원 지정방식,47297,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011200&brdScnBltNo=4&brdBltNo=47297,전문병원은 어떻게 지정되나요?,"지정기준(절대평가)을 충족하는 병원에 대해 항목별 평가(상대평가)를 실시하고, 지역별· 분야별 균형을 고려하여 전문병원심의위원회의 심의를 거쳐 보건복지부장관이 지정합니다.","1. 의료법 제3조의 5 2. 전문병원의 지정 및 평가 등에 관한 규칙 3. 전문병원의 지정및 평가 등에 관한 규칙, 전문병원의 지정등에 관한 고시"
심사/평가,전문병원이란?,47296,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011200&brdScnBltNo=4&brdBltNo=47296,전문병원이란?,전문병원이란 병원급 의료기관으로서 특정질환 또는 진료과목에 대하여 난이도가 높은 의료행위를 하는 병원을 보건복지부장관이 지정한 병원입니다.,"1. 의료법 제3조의 5 2. 전문병원의 지정 및 평가 등에 관한 규칙 3. 전문병원의 지정및 평가 등에 관한 규칙, 전문병원의 지정등에 관한 고시"
심사/평가,수술의 예방적 항생제 사용 평가의 결과 확인방법,47288,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011200&brdScnBltNo=4&brdBltNo=47288,수술의 예방적 항생제 사용 평가 결과는 어디서 확인 할 수 있나요?,"우리원 홈페이지 「의료평가정보 /평가항목[약제]/수술의 예방적 항생제 」 에서 시도 및 시군구별, 의료기관별로 확인이 가능합니다.",
심사/평가,요양기관의 약제급여 적정성평가 결과 확인방법,47287,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011200&brdScnBltNo=4&brdBltNo=47287,요양기관의 약제급여 적정성평가 결과는 어디에서 조회할 수 있나요?,우리원 홈페이지「의료평가정보」또는「e-평가시스템( aq.hira.or.kr ) /평가결과/평가수행/약제급여 」 (공인인증서 로그인)에서 기관별 평가결과 및 정보를 확인하실 수 있습니다.,
심사/평가,심판청구 진행상황 조회 방법,47241,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011200&brdScnBltNo=4&brdBltNo=47241,심판청구를 접수했는데 진행상황을 알 수 있나요 ?,"심판청구 진행상황은 요양기관 업무포털 ( https://biz.hira.or.kr ) 에서 조회할 수 있습니다 . [ 요양기관 업무포털 > 정산관리 > 심판청구 > 심판청구 진행과정확인 ] 에서 조회하면 , 접수한 심판청구 건의 진행상황을 확인할 수 있습니다 .",
심사/평가,심판청구 관련 자료 제출 방법,47240,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011200&brdScnBltNo=4&brdBltNo=47240,심판청구 관련 자료 제출 방법이 궁금합니다 .,심판청구 관련 자료는 요양기관 업무포털 ( https://biz.hira.or.kr ) 에서 온라인으로 제출할 수 있습니다 . [ 요양기관 업무포털 > 정산관리 > 심판청구 > 심판청구 심사자료 제출 ] 에서 심판청구 접수 후 10 일 ( 공휴일 포함 ) 이내에 가능합니다 .,
심사/평가,심판청구 온라인 접수 방법,47239,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011200&brdScnBltNo=4&brdBltNo=47239,심판청구를 접수하고 싶은데 온라인으로 할 수 있나요 ?,심판청구 온라인 접수는 요양기관 업무포털 ( https://biz.hira.or.kr ) 에서 할 수 있습니다 . [ 요양기관 업무포털 > 정산관리 > 심판청구 > 심판청구 (new)] 에서 심판청구서를 작성한 후 최종 제출하시면 됩니다.,
심사/평가,수술의 예방적 항생제 사용 평가의 등급산출 방법,46991,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011200&brdScnBltNo=4&brdBltNo=46991,수술의 예방적 항생제 사용 평가 결과의 등급은 어떻게 산출하나요?,"최초투여는 피부절개 전 1시간 이내에 시행되었는지, 사용한 항생제의 선택은 적절하였는지, 수술 종료 후 항생제를 사용한 기간이 적절하였는지에 대한 지표를 종합하여 산출 후 1등급∼5등급으로 구분합니다.",
심사/평가,수술의 예방적 항생제 사용 평가의 정의,46990,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011200&brdScnBltNo=4&brdBltNo=46990,수술의 예방적 항생제란 무엇인가요?,"수술 후 수술 부위 감염을 예방하기 위하여 사용하는 항생제를 말합니다. 예방적 항생제는 많이 사용 한다고 좋은 것이 아니며 적절한 시점에 적절한 항생제를 선택하여 사용하는 것이 중요합니다. 수술 전에는 피부절개 전 1시간 이내에 투약하고, 수술 종료 후 항생제 사용은 24시간을 초과하지 않도록 권고하고 있습니다.",
심사/평가,약제급여 적정성평가의 상대지수 개념,46933,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011200&brdScnBltNo=4&brdBltNo=46933,약제급여 적정성평가 결과에서 우리기관의 처방률이 지난분기와 동일한데 왜 상대지수가 높게 나오나요?,상대지수는 동일 평가군 내에서 해당 기관의 상대적인 위치를 나타내므로 해당 기관의 처방률이 변하지 않더라도 동일 평가군 내 다른 기관의 처방률이 감소하면 상대적으로 증가할 수 있습니다.,
심사/평가,이의신청 진행과정 조회와 결과확인,46839,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011200&brdScnBltNo=4&brdBltNo=46839,이의신청 진행과정 조회와 결과확인은 어떻게 하나요?,"① 건강보험심사평가원 [요양기관 업무포털 서비스]에 접속하여 공인인증서 로그인 합니다. ② [정산관리] → [재심/이의신청/환수/정산] → [재심/이의신청/환수/정산 진행과정 조회] 클릭합니다. ③ 이의신청 문서 접수일자, 접수번호, 원청구 접수년도를 선택 및 입력하고 조회하면 처리상태, 처리부서, 담당자명, 전화번호 등을 조회할 수 있습니다. ④ 처리완료된 경우 결과를 클릭하면 이의신청 결과 확인 및 엑셀저장을 할 수 있습니다.",
심사/평가,이의신청 방법,46838,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011200&brdScnBltNo=4&brdBltNo=46838,이의신청은 며칠 이내에 해야 하나요?,"요양급여비용의 처분에 이의가 있는 기관은 처분이 있음을 안 날부터 90일 이내에 문서로 하여야 하며 처분이 있은 날부터 180일을 지나면 제기하지 못한다. 다만, 정당한 사유로 그 기간에 이 의 신청을 할 수 없었음을 소명한 경우에는 그러하지 아니하다. “처분이 있음을 안 날”이란 요양급여비용심사결과통보서가 요양기관에 도달된 날을 기준으로 그 익일부터 기간을 산정하되, 기간만료일(심사평가원 도착일 기준)이 공휴일인 경우 그 익일이 기간만료일이 된다. [관련 근거] 국민건강보험법 제87조, 의료급여법 제30조",
청구방법,"온라인을 통한 영상자료(CT, MRI 등) 제출 방법",47547,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011300&brdScnBltNo=4&brdBltNo=47547,온라인을 통한 영상자료 제출 방법을 알고 싶어요,"1. 요양기관업무포털 ( biz.hira.or.kr ) 접속 > 업무안내 > 영상자료 제출 업무안내 - 심사보완자료 업로더 설치파일 다운로드 후 설치 - 사용자 매뉴얼 다운로드 2. 바탕화면에 ‘ 심사자료 Uploader’ 프로그램 실행 3. 요양기관기호 (8 자리 ) 를 입력하고 해당 업무를 클릭 4. 조회조건 ( 구분 , 접수번호 등 ) 을 입력 후 조회하여 영상을 첨부할 명세서를 선택 5-1. ‘ 파일첨부 ’ 버튼 클릭 후 폴더 선택창에서 첨부할 영상원본 파일이 들어있는 폴더를 선택하여 ‘ 선택 ’ 버튼 클릭 5-2. 바탕화면 , 탐색기 등에서 추가 할 파일을 선택하고 일반파일 리스트로 끌어다 놓기 (Drag&Drop) 를 하면 일반파일은 리스트 ( 좌측 ), 의료영상 파일은 리스트 ( 우측 ) 에 자동 분류 6. 첨부가 완료되면 ‘ 즉시전송 ’ 버튼 클릭",
청구방법,인증서 암호화 관련 오류 발생,47546,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011300&brdScnBltNo=4&brdBltNo=47546,"청구 또는 통보서 수신시 , ‘ 해당 인증서는 암호화를 지원하지 않습니다 .’ 팝업이 발생합니다 .","□ 해당 오류에 대한 조치 방법은 다음과 같습니다 . ○ 진료비청구 프로그램 내 프로그램 재시작 또는 종료 선택 후 인증서 재선택 진행 - 보건복지분야 기관용 인증서가 아닌 금융기관용 인증서를 선택하실 경우 해당 오류가 발생하므로 , 프로그램 재시작 이후 보건복지분야 기관용 인증서를 재선택 해주시기 바랍니다 . ○ 인증서 재선택 이후에도 문제가 동일하다면 인증서 중 일부가 유실 또는 훼손된 경우로 인증서 재발급이 필요합니다 . ( 건강보험공단 또는 한국정보인증 ) ※ 인증서 중 일부만 유실 / 훼손이므로 요양기관업무포털 등에 로그인은 가능하나 , 청구 / 통보 / 업데이트 등 데이터 암호화 및 송수신이 불가능함",
청구방법,요양병원 입원환자 안전관리료 산정 신청 방법,47539,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011300&brdScnBltNo=4&brdBltNo=47539,요양병원 입원환자 안전관리료를 산정 받으려면 어떻게 해야 하나요 ?,"○ 환자안전법 ’ 제 11 조 , 제 12 조를 준수하고 ‘ 의료법 ’ 제 58 조 , 제 58 조의 3 에 따라 200 병상 이상 요양병원은 의료기관평가인증원의 ‘ 인증 ’ 또는 ‘ 조건부 인증 ’ 을 받은 후 조건 충족 시 입원환자 안전관리료 산정 가능함 ○ 환자안전전담인력 배치 , 환자안전위원회 구성 , 환자안전활동 실시 , 병문안 관리기준 마련의 4 가지 기준을 모두 충족해야함 ○ ( 인증원 신고 ) 환자안전전담인력 · 환자안전위원회 · 환자안전활동관련 자료는 의료기관평가인증원으로 신고 ○ ( 심평원 신고 ) 환자안전전담인력 및 근무병동 등 관련 정보 - ( 환자안전전담인력 ) 간호등급 미적용 , 차등제와 중복 산정 불가 ※ ( 경로 ) 보건의료자원통합신고포털 > 현황신고 · 변경 > 인력현황 > 의 ( 약 / 조산 ) 사 신고 또는 간호 인력신고 - ( 근무병동 ) 환자안전전담인력의 근무병동 정보 입력 · ( 병동구분 ) 기타 · ( 병동명 ) 환자안전전담 · ( 적용일자 ) 전담인력의 최초배치일 ※ ( 경로 ) 보건의료자원통합신고포털 > 현황신고 · 변경 > 시설현황 > 팀운영 및 병동 현황신고 > 신규신고 클릭 [관련 근거] - 요 55 요 양병원 입원환자 안전 관리료 ( 보건복지부 고시 제 2021-135 호 , 2021.5.4.) - 가 29 입원환자 안전 관리료 인력기준 , 가 29 입원환자 안전 관리료 병문안 관리 기준 ( 보건복지부 고시 제 2023-56 호 , 2023.3.29.)",
청구방법,통보서 수신시 6003(네트워크 오류) 오류 발생,47440,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011300&brdScnBltNo=4&brdBltNo=47440,"통보서 수신 시 , 6003 오류 팝업이 화면에 나타나 수신실패가 됩니다 .","□ 해당 오류에 대한 조치 방법은 다음과 같습니다 . ○ 공유기 재부팅 또는 방화벽 차단 해제 - 공유기 전원선 탈착 및 업체에 방화벽 차단 해제 요청 ○ PC 에서 방화벽 차단 해제 - 윈도우 설정 > 네트워크 및 인터넷 > Windows 방화벽 > 도메인 네트워크 / 개인 네트워크 / 공용 네트워크 > Windows Defender 방화벽 "" 켬 "" 을 "" 끔 "" 으로 변경 ○ 각종 백신프로그램에서 프로그램 차단 해제 - 백신 프로그램 일시중지 또는 삭제 - DDMD( 진료비청구프로그램 ), 자바 (JAVA) 차단 예외처리",
청구방법,면허번호 불일치,47439,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011300&brdScnBltNo=4&brdBltNo=47439,점검 시 [42-07] ' 주상병에 기재된 의료인 면허정보와 인력신고현황이 일치하지 않습니다 '. 오류가 발생합니다 .,"□ 의료인 인력신고가 되었고 주상병에 기재된 의료인 면허정보와 인력신고현황이 일치할 경우 , 진료비청구프로그램 업데이트 실행 및 최신상태 확인이 필요합니다 . ○ ' 프로그램 업데이트 ' 진행시 "" 치료재료대 등 요양기관 인증이 필요한 업데이트가 존재합니다 . 업데이트를 진행하시겠습니까 ?"" 팝업에 "" 예 "" 를 클릭 후 인증서 로그인을 통해 업데이트 진행 [관련 근거] 「 요양급여비용 청구방법 , 심사청구서 · 명세서서식 및 작성요령 」 제 1 편 제 28 조 ( 면허종류 , 면허번호 )",
청구방법,한 벌 구성 의료기기 품목 청구,47242,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011300&brdScnBltNo=4&brdBltNo=47242,"급여제품과 비급여 제품 , 산정불가 제품이 하나에 포장된 한 벌 구성 의료기기는 어떻게 청구하나요 ?","식약처로부터 한 벌 또는 조합의료기기로 허가받은 경우 , 의료기기 사용에 따른 비용의 산정은 국민건강보험법령에 의거하여 급여 제품은 급여로 , 비급여 제품은 비급여로 각각 산정해야 합니다 . 아울러 , 산정불가 제품은 관련 행위에 포함되어 보상되므로 이중 청구 되지 않도록 주의 하시기 바랍니다 .",
청구방법,폐업 요양기관의 청구 방법,47236,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011300&brdScnBltNo=4&brdBltNo=47236,폐업 ( 또는 폐업 후 재개설 ) 요양기관입니다 . 폐업 전 진료내역을 청구하고 싶습니다 .,"- 폐업하였어도 사용하던 인증서로 청구 가능합니다 . 다만 , 인증서가 만료되었다면 , 대표자 명의의 개인인증서를 발급받아 국민포털 등록 후 청구 가능합니다 . - 또한 , 청구를 진행하기 전 진료비청구프로그램 내 “ 환경설정 ” 아이콘을 클릭하여 “ 요양기관기호 ” 가 청구하려는 기관 기호인지 확인하고 , “ 프로그램 업데이트 ” 아이콘을 클릭하여 업데이트를 진행한 뒤 평소 진행하시던 방법으로 청구가 가능합니다 .",
청구방법,요양급여비용 청구 및 자료제출 매체의 선택,47111,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011300&brdScnBltNo=4&brdBltNo=47111,정보통신망을 통하여 현재 요양급여비용을 청구하고 있는데 일부 요양급여비용을 서면으로 청구할 수 있나요?,"-「요양급여비용 청구방법, 심사청구서ㆍ명세서서식 및 작성요령」에 따라 요양기관은 정보통신망, 전산매체 또는 서면 중 한가지의 방법을 선택하여 요양급여비용을 청구할 수 있습니다. - 청구구분(원청구, 추가청구, 보완청구 등)을 불문하고 동일한 방법을 사용하여 청구하여야 합니다. [관련 근거] 「요양급여비용 청구방법, 심사청구서ㆍ명세서서식 및 작성요령」",
청구방법,완-11 가정형 호스피스 방문료에 기재하는 사회복지사의 자격번호,47110,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011300&brdScnBltNo=4&brdBltNo=47110,가정형 호스피스 진료 후 사회복지사가 방문한 경우 가정형 호스피스 방문료 산정 시 면허종류와 면허번호는 어떻게 기재하나요?,"-「요양급여비용 청구방법, 심사청구서ㆍ명세서서식 및 작성요령」에 따라 완-11 가정형 호스피스 방문료에 해당 인력의 면허종류와 면허번호를 기재하게 되어있습니다. - 사회복지사의 경우 사회복지사의 자격종류 및 자격번호를 반드시 기재하게 되어있어, 면허종류에 7, 면허번호에는 해당 사회복지사의 자격번호를 가정형 호스피스 방문료에 기재합니다. - 사회복지사 자격번호에 '-'(하이픈)이 있는 경우 '-'(하이픈) 없이 숫자를 붙여서 기재합니다. (예시) 사회복지사 자격번호가 1-#####인 경우 1#####로 기재하여 청구 [관련 근거] 보건복지부 고시 제2 020-191호 [시행 2020.8.28.]",
